simulation month frag_zone year random_number selected_set
3 2 17 9 0.3142178146787188 7
3 2 17 10 0.26209413055084185 10
3 2 18 1 0.4952269780437618 7
3 2 18 2 0.9153222883207113 6
3 2 18 3 0.7720826739954263 8
3 2 18 4 0.5676441934859011 10
3 2 18 5 0.9387849163662668 2
3 2 18 6 0.6184655156630396 1
3 2 18 7 0.2922649847822063 2
3 2 18 8 0.48397077326006166 5
3 2 18 9 0.30996409606860176 8
3 2 18 10 0.4398586744840691 1
3 3 1 1 0.3015288434566513 5
3 3 1 2 0.47237361523882715 5
3 3 1 3 0.6912875545944163 6
3 3 1 4 0.8784387233476456 1
3 3 1 5 0.728996805059778 7
3 3 1 6 0.633505972829189 10
3 3 1 7 0.08417845921331346 10
3 3 1 8 0.08874432454112824 7
3 3 1 9 0.14651518925567342 1
3 3 1 10 0.1776138774290329 3
3 3 2 1 0.9978307045532182 8
3 3 2 2 0.6368691761368869 6
3 3 2 3 0.07016394049665531 6
3 3 2 4 0.4240832532446517 10
3 3 2 5 0.6993439680416416 3
3 3 2 6 0.706002771874862 8
3 3 2 7 0.9488750213464134 10
3 3 2 8 0.8490025536472495 4
3 3 2 9 0.39665588507471183 10
3 3 2 10 0.994831195160261 3
3 3 3 1 0.6767264513339334 3
3 3 3 2 0.17146667840605345 2
3 3 3 3 0.5212621680431505 8
3 3 3 4 0.5602406340774175 1
3 3 3 5 0.007832099550497462 9
3 3 3 6 0.7355993212791893 2
3 3 3 7 0.657105054573537 1
3 3 3 8 0.45080657009224956 10
3 3 3 9 0.46509483727712464 3
3 3 3 10 0.5512937150211135 10
3 3 4 1 0.6948912271727093 10
3 3 4 2 0.7188182700543689 4
3 3 4 3 0.7288587256864621 1
3 3 4 4 0.551735850066326 5
3 3 4 5 0.9217816427688242 8
3 3 4 6 0.6292876740527926 1
3 3 4 7 0.8181050029694913 10
3 3 4 8 0.6086577310724747 6
3 3 4 9 0.32948432612625145 1
3 3 4 10 0.7085308670264782 3
3 3 5 1 0.522919165691903 8
3 3 5 2 0.6974964179081771 3
3 3 5 3 0.8962608921712472 6
3 3 5 4 0.492816489798409 3
3 3 5 5 0.2283020727977071 7
3 3 5 6 0.7064994764512178 3
3 3 5 7 0.8060535988987969 5
3 3 5 8 0.9628142905229512 1
3 3 5 9 0.0027198017563149213 8
3 3 5 10 0.49344110134872343 5
3 3 6 1 0.007485682180715658 7
3 3 6 2 0.20122922969687274 8
3 3 6 3 0.7556905230363562 5
3 3 6 4 0.853519470351923 5
3 3 6 5 0.450041116567765 10
3 3 6 6 0.9079019855053769 6
3 3 6 7 0.6033301187090698 2
3 3 6 8 0.5857323840566377 10
3 3 6 9 0.08643052861204603 3
3 3 6 10 0.5045966825859083 10
3 3 7 1 0.6432223055334657 6
3 3 7 2 0.7003785051648577 5
3 3 7 3 0.10411444896445388 3
3 3 7 4 0.8248956592142443 3
3 3 7 5 0.5741951521319313 9
3 3 7 6 0.8078854636821544 2
3 3 7 7 0.021391389709963016 5
3 3 7 8 0.4816625908687274 6
3 3 7 9 0.6084335388744045 1
3 3 7 10 0.4851421406368851 6
3 3 8 1 0.26279721115927135 8
3 3 8 2 0.4368609305111347 5
3 3 8 3 0.27811805310616045 5
3 3 8 4 0.6396916541097393 7
3 3 8 5 0.9448568077283169 3
3 3 8 6 0.3463213760228593 3
3 3 8 7 0.2607084856367451 2
3 3 8 8 0.6667853490534378 10
3 3 8 9 0.13499430030793413 6
3 3 8 10 0.05596199443436578 2
3 3 9 1 0.08850386651718678 2
3 3 9 2 0.6946032476541731 2
3 3 9 3 0.8472477932129563 4
3 3 9 4 0.21375193800183823 3
3 3 9 5 0.3223788796395165 2
3 3 9 6 0.6626102599283419 3
3 3 9 7 0.09018227130150591 3
3 3 9 8 0.7723729904753456 6
3 3 9 9 0.020820540289803624 9
3 3 9 10 0.6469425776296153 6
3 3 10 1 0.9812166898283038 6
3 3 10 2 0.7756394379549617 10
3 3 10 3 0.7181603424076834 2
3 3 10 4 0.8183277820870006 8
3 3 10 5 0.31226805895949883 8
3 3 10 6 0.3790778116265898 3
3 3 10 7 0.33248268010881965 4
3 3 10 8 0.2250471834322617 6
3 3 10 9 0.3516028904207341 6
3 3 10 10 0.7328780659072269 10
3 3 11 1 0.18098406534858924 7
3 3 11 2 0.3435899805787045 7
3 3 11 3 0.27329228550860074 6
3 3 11 4 0.18245560623263446 5
3 3 11 5 0.0013728739285124858 1
3 3 11 6 0.5083732848366814 10
3 3 11 7 0.8655978045667061 5
3 3 11 8 0.7680229591734136 1
3 3 11 9 0.563282841633849 4
3 3 11 10 0.013806471720731461 5
3 3 12 1 0.9160083514785214 10
3 3 12 2 0.1293634434617753 3
3 3 12 3 0.442552598785271 4
3 3 12 4 0.8422066475687757 5
3 3 12 5 0.9900856144837217 1
3 3 12 6 0.13879606052979687 9
3 3 12 7 0.9788407275349661 5
3 3 12 8 0.5272399006638728 10
3 3 12 9 0.5341997886554541 1
3 3 12 10 0.2741670620475726 7
3 3 13 1 0.5071882275300132 10
3 3 13 2 0.6413249702541558 4
3 3 13 3 0.4609889066765026 2
3 3 13 4 0.35462962833555645 10
3 3 13 5 0.16741607365779265 5
3 3 13 6 0.026878881745213246 4
3 3 13 7 0.1347804119857554 5
3 3 13 8 0.06817482548431442 7
3 3 13 9 0.5134221439773831 9
3 3 13 10 0.1129009300502688 9
3 3 14 1 0.7249156382968985 9
3 3 14 2 0.07773562894125408 8
3 3 14 3 0.8574819637233716 3
3 3 14 4 0.3771490814652325 2
3 3 14 5 0.8381961267990142 8
3 3 14 6 0.4021447050980702 3
3 3 14 7 0.2687634238936737 1
3 3 14 8 0.983952057642468 8
3 3 14 9 0.49842712744715933 7
3 3 14 10 0.07053540010049208 2
3 3 15 1 0.6940761866011776 8
3 3 15 2 0.010167026757243014 2
3 3 15 3 0.8408501317326529 4
3 3 15 4 0.9957559486889193 3
3 3 15 5 0.24935101099785995 1
3 3 15 6 0.2916500051473153 9
3 3 15 7 0.6802130293636373 4
3 3 15 8 0.163076875411447 8
3 3 15 9 0.6280196993047927 4
3 3 15 10 0.4757898384990342 8
3 3 16 1 0.6771224397792792 4
3 3 16 2 0.23921890319752948 5
3 3 16 3 0.2636786041536566 4
3 3 16 4 0.3414177358287369 6
3 3 16 5 0.18419860099459118 9
3 3 16 6 0.31950251061470725 6
3 3 16 7 0.23562001623929751 6
3 3 16 8 0.14699736712666134 5
3 3 16 9 0.6558266726508071 3
3 3 16 10 0.9866564055875776 9
3 3 17 1 0.06534302955674443 4
3 3 17 2 0.4712518366662599 1
3 3 17 3 0.162826386278497 3
3 3 17 4 0.01864185477413416 9
3 3 17 5 0.8907754691772508 4
3 3 17 6 0.9058029789208162 1
3 3 17 7 0.9417662638610161 10
3 3 17 8 0.636563705083552 4
3 3 17 9 0.5662366574378919 1
3 3 17 10 0.1861175141386887 8
3 3 18 1 0.4474786514003065 10
3 3 18 2 0.4794124503574634 6
3 3 18 3 0.275749827895874 4
3 3 18 4 0.4352000146329923 9
3 3 18 5 0.8975055738167681 8
3 3 18 6 0.9148278003399791 10
3 3 18 7 0.7340935846501563 5
3 3 18 8 0.9382134311553336 8
3 3 18 9 0.9909606397194071 9
3 3 18 10 0.22541261500022824 10
3 4 1 1 0.5264508987847435 1
3 4 1 2 0.4364137485575269 10
3 4 1 3 0.8139968876326794 10
3 4 1 4 0.1263988817155195 8
3 4 1 5 0.9021838506092976 6
3 4 1 6 0.2267971832949981 9
3 4 1 7 0.08287340952166622 6
3 4 1 8 0.13413856340992347 8
3 4 1 9 0.17828415718292923 3
3 4 1 10 0.9376036986471018 5
3 4 2 1 0.7180470721296263 6
3 4 2 2 0.2023814913603088 2
3 4 2 3 0.04141346629589859 2
3 4 2 4 0.4488631601046379 2
3 4 2 5 0.17665463606550202 4
3 4 2 6 0.951444355657009 4
3 4 2 7 0.6672501882333548 6
3 4 2 8 0.3921898012323026 1
3 4 2 9 0.10171749134321462 8
3 4 2 10 0.9175455538961121 6
3 4 3 1 0.9587514687110553 3
3 4 3 2 0.03457800794363064 1
3 4 3 3 0.083475245403696 1
3 4 3 4 0.9721018188481437 4
3 4 3 5 0.45620069701025356 6
3 4 3 6 0.8633287574812992 7
3 4 3 7 0.727964706592625 6
3 4 3 8 0.5613954914445533 6
3 4 3 9 0.4764190031314913 7
3 4 3 10 0.5944416343955268 3
3 4 4 1 0.06013608884883437 8
3 4 4 2 0.026291378548721767 8
3 4 4 3 0.0731777920566844 8
3 4 4 4 0.08517721595775873 9
3 4 4 5 0.9529314120584564 5
3 4 4 6 0.48708780897429427 3
3 4 4 7 0.26559126130100885 8
3 4 4 8 0.05231604409627699 3
3 4 4 9 0.8940761669096905 3
3 4 4 10 0.8554824743378102 1
3 4 5 1 0.9115721018797901 8
3 4 5 2 0.7401439901310701 6
3 4 5 3 0.5769496224044599 7
3 4 5 4 0.30428572378483354 8
3 4 5 5 0.8031357170255331 7
3 4 5 6 0.5097832206440601 10
3 4 5 7 0.43110665817937166 5
3 4 5 8 0.6650478901305567 1
3 4 5 9 0.4381140854531308 7
3 4 5 10 0.4615815477773513 3
3 4 6 1 0.03176106492586517 2
3 4 6 2 0.18152545673534015 3
3 4 6 3 0.07380791497368655 7
3 4 6 4 0.7517778109675589 5
3 4 6 5 0.9243966331323569 6
3 4 6 6 0.3322888551030486 2
3 4 6 7 0.9684528773717517 10
3 4 6 8 0.3787410982343531 5
3 4 6 9 0.7556189066957419 4
3 4 6 10 0.9445486250403113 2
3 4 7 1 0.5784468061683189 8
3 4 7 2 0.9515911674967539 7
3 4 7 3 0.4100518119870816 6
3 4 7 4 0.5790525662204932 3
3 4 7 5 0.65185297624313 4
3 4 7 6 0.980677240202012 3
3 4 7 7 0.2340966695739819 8
3 4 7 8 0.3418264032810626 10
3 4 7 9 0.3924382962399242 1
3 4 7 10 0.3706855093449708 8
3 4 8 1 0.555167839205035 10
3 4 8 2 0.2775365857274604 6
3 4 8 3 0.28643405835307756 4
3 4 8 4 0.8631032674616913 8
3 4 8 5 0.05764732632962255 10
3 4 8 6 0.18871273901269892 1
3 4 8 7 0.9493222670766018 2
3 4 8 8 0.5889163598125993 7
3 4 8 9 0.10806796313614753 9
3 4 8 10 0.41202856217780826 8
3 4 9 1 0.5679418537096568 4
3 4 9 2 0.2887701705712834 3
3 4 9 3 0.026035459192592758 5
3 4 9 4 0.6016180636627415 5
3 4 9 5 0.9039685755111083 9
3 4 9 6 0.5179863267063856 1
3 4 9 7 0.3271261662809518 5
3 4 9 8 0.31407595481213313 6
3 4 9 9 0.2943551948089774 2
3 4 9 10 0.4692977199133539 9
3 4 10 1 0.5716033028330826 2
3 4 10 2 0.915431021526124 1
3 4 10 3 0.5496117324739308 4
3 4 10 4 0.49187317589353974 10
3 4 10 5 0.6967560198900499 6
3 4 10 6 0.05112199522234717 10
3 4 10 7 0.8087808858223443 2
3 4 10 8 0.5209504923303443 6
3 4 10 9 0.15301755551880036 10
3 4 10 10 0.3467479861956245 1
3 4 11 1 0.7978427710385521 8
3 4 11 2 0.9755837081807702 4
3 4 11 3 0.8003874631286255 3
3 4 11 4 0.03938640551282779 4
3 4 11 5 0.9166743234187209 9
3 4 11 6 0.4886997353775733 7
3 4 11 7 0.5640878397262933 8
3 4 11 8 0.07849795483558719 2
3 4 11 9 0.8875840275305754 6
3 4 11 10 0.007167317533848028 10
3 4 12 1 0.6803901731885232 3
3 4 12 2 0.3746467408743188 7
3 4 12 3 0.9777954855225832 2
3 4 12 4 0.5771385491551018 7
3 4 12 5 0.050080882089139855 6
3 4 12 6 0.23492231596515856 1
3 4 12 7 0.3782883397294782 5
3 4 12 8 0.4275889156458893 5
3 4 12 9 0.3832271966126952 10
3 4 12 10 0.6556861890335923 3
3 4 13 1 0.05681199315232399 5
3 4 13 2 0.6779600400851246 3
3 4 13 3 0.46623336517575165 7
3 4 13 4 0.6348991486417733 10
3 4 13 5 0.8097658007679325 1
3 4 13 6 0.801549392103689 1
3 4 13 7 0.8987750862696138 6
3 4 13 8 0.25149827300558314 10
3 4 13 9 0.5170550588426027 5
3 4 13 10 0.5881295569136291 7
3 4 14 1 0.13768988184794073 4
3 4 14 2 0.6239347413165621 9
3 4 14 3 0.5353139184686772 9
3 4 14 4 0.5170968615413598 9
3 4 14 5 0.11030891886725525 4
3 4 14 6 0.5722722302217909 3
3 4 14 7 0.4009488745512221 7
3 4 14 8 0.3271993481099169 1
3 4 14 9 0.5868902834741397 4
3 4 14 10 0.9818627711331065 8
3 4 15 1 0.1252329512020457 2
3 4 15 2 0.9770095563975184 1
3 4 15 3 0.3275514709414272 7
3 4 15 4 0.27567425912222965 1
3 4 15 5 0.5734779120355064 2
3 4 15 6 0.5116388297293465 2
3 4 15 7 0.1025130617853739 2
3 4 15 8 0.35363306284655505 7
3 4 15 9 0.65561808587878 10
3 4 15 10 0.9964290632921624 2
3 4 16 1 0.8408954470128323 1
3 4 16 2 0.3983457072445298 1
3 4 16 3 0.26995044028228243 3
3 4 16 4 0.1269544363409163 8
3 4 16 5 0.26057373164297515 3
3 4 16 6 0.27858289171007267 5
3 4 16 7 0.787095311708271 5
3 4 16 8 0.5995948388242631 2
3 4 16 9 0.03169305501072295 4
3 4 16 10 0.5763612732800478 1
3 4 17 1 0.7632512133590961 1
3 4 17 2 0.9080597747533642 1
3 4 17 3 0.30289532011221354 3
3 4 17 4 0.6849316253969182 9
3 4 17 5 0.8767915627246341 9
3 4 17 6 0.47125503023929416 3
3 4 17 7 0.8256431301431854 1
3 4 17 8 0.7958858866863935 2
3 4 17 9 0.7144176641054765 3
3 4 17 10 0.49260512273724555 2
3 4 18 1 0.9792307152557447 9
3 4 18 2 0.5537732072600574 5
3 4 18 3 0.1569904722559502 10
3 4 18 4 0.1997273614482734 3
3 4 18 5 0.18997796554454305 9
3 4 18 6 0.9507533336635998 3
3 4 18 7 0.5735579073767921 7
3 4 18 8 0.6965990030697874 1
3 4 18 9 0.6404300861974851 5
3 4 18 10 0.2997550394648064 6
3 5 1 1 0.9642603748993472 5
3 5 1 2 0.21997353536786046 7
3 5 1 3 0.1630887968329765 8
3 5 1 4 0.540909804574246 8
3 5 1 5 0.8333404861716261 10
3 5 1 6 0.028133972876493663 6
3 5 1 7 0.9215129216748663 1
3 5 1 8 0.8551832407206055 10
3 5 1 9 0.8919809267026274 3
3 5 1 10 0.9607015823237157 4
3 5 2 1 0.8989322581511496 6
3 5 2 2 0.07929970989820578 1
3 5 2 3 0.9485320143641316 9
3 5 2 4 0.33703381877090366 5
3 5 2 5 0.8758190792633461 9
3 5 2 6 0.7714088998894296 1
3 5 2 7 0.05570507017113446 6
3 5 2 8 0.9706524481908312 4
3 5 2 9 0.4564461160929689 10
3 5 2 10 0.3643561036741695 5
3 5 3 1 0.089974737426044 1
3 5 3 2 0.448216912311169 10
3 5 3 3 0.6332429321176242 5
3 5 3 4 0.8398550271366181 9
3 5 3 5 0.08374191858896496 8
3 5 3 6 0.03637603085160912 2
3 5 3 7 0.4317413811430876 5
3 5 3 8 0.0504092851662874 6
3 5 3 9 0.31531490120098227 10
3 5 3 10 0.9637505990088129 10
3 5 4 1 0.4661773058518689 8
3 5 4 2 0.8856281033540258 8
3 5 4 3 0.7948239875890547 4
3 5 4 4 0.7390065534644622 1
3 5 4 5 0.8272002824753083 8
3 5 4 6 0.9398678405057821 2
3 5 4 7 0.9898646109333911 4
3 5 4 8 0.12604438147820785 9
3 5 4 9 0.09075449228337429 4
3 5 4 10 0.8991071965133703 3
3 5 5 1 0.36789616353186116 1
3 5 5 2 0.6484248039880635 3
3 5 5 3 0.8100484666268588 1
3 5 5 4 0.7828538241340673 8
3 5 5 5 0.8991673903600007 5
3 5 5 6 0.14594258030639295 10
3 5 5 7 0.5562052789450915 1
3 5 5 8 0.7248301601464546 3
3 5 5 9 0.053374957375564414 3
3 5 5 10 0.7776873605975705 8
3 5 6 1 0.61897601522254 8
3 5 6 2 0.2690953512969714 3
3 5 6 3 0.1836715047098494 6
3 5 6 4 0.8129037880936266 3
3 5 6 5 0.6527540122597493 5
3 5 6 6 0.8205215495117144 6
3 5 6 7 0.9351459527184093 6
3 5 6 8 0.33020585233872324 4
3 5 6 9 0.5186984097438301 1
3 5 6 10 0.08040946016784722 4
3 5 7 1 0.7012501436101221 6
3 5 7 2 0.1885499731220197 6
3 5 7 3 0.17772738354397788 3
3 5 7 4 0.26616088222271306 5
3 5 7 5 0.7340359571780917 6
3 5 7 6 0.3936472547612676 1
3 5 7 7 0.8940935818420918 1
3 5 7 8 0.3326651148685963 10
3 5 7 9 0.7953174152328051 3
3 5 7 10 0.24146400736330342 9
3 5 8 1 0.7213115195346462 3
3 5 8 2 0.6246915212995191 10
3 5 8 3 0.22829061671934991 3
3 5 8 4 0.8368673283460654 2
3 5 8 5 0.14519353460973383 6
3 5 8 6 0.5406841591176065 10
3 5 8 7 0.850797662513286 9
3 5 8 8 0.8689902757284692 1
3 5 8 9 0.3259465784221315 2
3 5 8 10 0.34914524173219563 4
3 5 9 1 0.3181079474061167 10
3 5 9 2 0.7181781790580475 2
3 5 9 3 0.4387751281353238 4
3 5 9 4 0.9138237483443581 4
3 5 9 5 0.718563329813974 7
3 5 9 6 0.6135995276849479 10
3 5 9 7 0.9103631601761702 5
3 5 9 8 0.0017247302159139055 4
3 5 9 9 0.7824298131250699 1
3 5 9 10 0.6494921587445192 3
3 5 10 1 0.18145658404024334 4
3 5 10 2 0.6720561538093645 9
3 5 10 3 0.09057125177566006 6
3 5 10 4 0.7972452759793183 9
3 5 10 5 0.8663144392669372 7
3 5 10 6 0.8245557594337869 8
3 5 10 7 0.14633862123604158 4
3 5 10 8 0.9679053987681698 9
3 5 10 9 0.4180140569253783 3
3 5 10 10 0.0722660088009286 5
3 5 11 1 0.5587046433060262 4
3 5 11 2 0.18055349884443794 3
3 5 11 3 0.6996051498735957 8
3 5 11 4 0.01697823763200157 6
3 5 11 5 0.39605491153662487 9
3 5 11 6 0.4437497611602673 9
3 5 11 7 0.8272604516271401 9
3 5 11 8 0.3595588960832068 7
3 5 11 9 0.6575375692901981 9
3 5 11 10 0.41454233428392306 4
3 5 12 1 0.27201567640538726 7
3 5 12 2 0.5997366644291057 6
3 5 12 3 0.196156356983352 2
3 5 12 4 0.29341901547637617 10
3 5 12 5 0.12658839699128466 3
3 5 12 6 0.7735592513051326 5
3 5 12 7 0.044278659545185506 1
3 5 12 8 0.9407066473352209 5
3 5 12 9 0.9933391685839554 8
3 5 12 10 0.39905244142128227 4
3 5 13 1 0.7275260060921332 3
3 5 13 2 0.5664587535858765 5
3 5 13 3 0.9401526231493991 8
3 5 13 4 0.2475723662782049 1
3 5 13 5 0.5939580447345744 2
3 5 13 6 0.09109488280941902 8
3 5 13 7 0.586633035798441 8
3 5 13 8 0.5438746908759603 9
3 5 13 9 0.3050383455202885 4
3 5 13 10 0.7562914416586373 3
3 5 14 1 0.9351355869541982 2
3 5 14 2 0.572530938713551 8
3 5 14 3 0.6423124432383079 8
3 5 14 4 0.5144865638094543 9
3 5 14 5 0.7482568254763365 9
3 5 14 6 0.5777209115816666 8
3 5 14 7 0.29191484613435437 6
3 5 14 8 0.7126648881939632 5
3 5 14 9 0.24057587194908558 5
3 5 14 10 0.3186273829819233 5
3 5 15 1 0.5837534679360807 6
3 5 15 2 0.5240599265144735 4
3 5 15 3 0.6087996459828656 8
3 5 15 4 0.7398457791152439 4
3 5 15 5 0.7937142693854344 1
3 5 15 6 0.2829370695267659 7
3 5 15 7 0.12721255852986324 4
3 5 15 8 0.45537671808528646 3
3 5 15 9 0.44837367860231836 10
3 5 15 10 0.7215921293487574 6
3 5 16 1 0.5942315239135383 9
3 5 16 2 0.9705474869982302 6
3 5 16 3 0.642603970158452 10
3 5 16 4 0.3388973334942047 7
3 5 16 5 0.9260195620772954 10
3 5 16 6 0.3306719459064035 8
3 5 16 7 0.034674924622478676 10
3 5 16 8 0.17975054463961204 7
3 5 16 9 0.2436734417598967 3
3 5 16 10 0.0894004720991195 4
3 5 17 1 0.1458714894010229 6
3 5 17 2 0.017023193748522902 6
3 5 17 3 0.9244183249314457 1
3 5 17 4 0.19288596801489222 5
3 5 17 5 0.14790152433498516 5
3 5 17 6 0.02826657903684604 1
3 5 17 7 0.21579047624966619 2
3 5 17 8 0.8409170236578235 5
3 5 17 9 0.2253938976394705 3
3 5 17 10 0.6705707090553754 5
3 5 18 1 0.3859802710244167 2
3 5 18 2 0.882730588564862 3
3 5 18 3 0.22935766381938305 2
3 5 18 4 0.6521539261767261 4
3 5 18 5 0.9613937209969494 7
3 5 18 6 0.4759822575722842 4
3 5 18 7 0.7796232274778482 3
3 5 18 8 0.503990114507519 7
3 5 18 9 0.8754531684867679 7
3 5 18 10 0.215223927105321 3
3 6 1 1 0.9642048479072751 9
3 6 1 2 0.4016955128912856 6
3 6 1 3 0.11963082051744733 6
3 6 1 4 0.7436384399449264 6
3 6 1 5 0.6891384364426553 8
3 6 1 6 0.7575718558298189 9
3 6 1 7 0.03925500206749366 7
3 6 1 8 0.8609363574240791 9
3 6 1 9 0.32375971579340757 6
3 6 1 10 0.7465393679775278 9
3 6 2 1 0.6928638323046121 10
3 6 2 2 0.7941043439344094 5
3 6 2 3 0.38502073104598045 10
3 6 2 4 0.020958509149149873 2
3 6 2 5 0.4473159721468388 8
3 6 2 6 0.6259095679103889 6
3 6 2 7 0.3931258130273795 9
3 6 2 8 0.29811598942089756 10
3 6 2 9 0.03393209188115698 8
3 6 2 10 0.4507674293565288 6
3 6 3 1 0.35062921345685893 2
3 6 3 2 0.5462247223988131 9
3 6 3 3 0.31011296865602256 1
3 6 3 4 0.47357700474789477 5
3 6 3 5 0.2457062253698582 6
3 6 3 6 0.639510200532034 10
3 6 3 7 0.7910011796761928 9
3 6 3 8 0.41875746699206184 1
3 6 3 9 0.373096383343267 10
3 6 3 10 0.024379103784753164 5
3 6 4 1 0.6458473564880349 9
3 6 4 2 0.4854015250326621 9
3 6 4 3 0.1208252213174037 10
3 6 4 4 0.3401549587072311 7
3 6 4 5 0.32087720528865227 3
3 6 4 6 0.23749393049455747 4
3 6 4 7 0.6818898770841868 6
3 6 4 8 0.5282069698129476 5
3 6 4 9 0.8823548992946957 3
3 6 4 10 0.25120725864187576 4
3 6 5 1 0.44544834196044425 4
3 6 5 2 0.022942452958905957 10
3 6 5 3 0.3864963378738634 9
3 6 5 4 0.16798182685534258 3
3 6 5 5 0.9018098278108289 4
3 6 5 6 0.07841382841434619 5
3 6 5 7 0.3781611467174749 2
3 6 5 8 0.4732283012187767 10
3 6 5 9 0.05500765940391572 1
3 6 5 10 0.3283608163628392 6
3 6 6 1 0.09710275620461384 8
3 6 6 2 0.8820850700209881 4
3 6 6 3 0.5356845531387516 6
3 6 6 4 0.39189241278974574 5
3 6 6 5 0.8676256579200043 6
3 6 6 6 0.044873888068168166 7
3 6 6 7 0.20751040674762578 1
3 6 6 8 0.870810907190708 6
3 6 6 9 0.47574885738175376 3
3 6 6 10 0.2672725141752669 6
3 6 7 1 0.0404930406599433 8
3 6 7 2 0.9605393932727494 5
3 6 7 3 0.0167255215113834 1
3 6 7 4 0.9673660623381484 1
3 6 7 5 0.12306805789930453 3
3 6 7 6 0.40656848112512534 6
3 6 7 7 0.010838045858440393 5
3 6 7 8 0.14034499778123422 5
3 6 7 9 0.02027997590305175 4
3 6 7 10 0.26545043313197303 1
3 6 8 1 0.6554462655992399 3
3 6 8 2 0.980691804561603 5
3 6 8 3 0.39543322891182664 8
3 6 8 4 0.19540504010600168 9
3 6 8 5 0.22009272419021797 2
3 6 8 6 0.9717566296687886 5
3 6 8 7 0.5479639118837579 5
3 6 8 8 0.6815113442344088 10
3 6 8 9 0.14148344978260152 4
3 6 8 10 0.16202192122220616 3
3 6 9 1 0.6505653105233403 1
3 6 9 2 0.8185389817700055 7
3 6 9 3 0.5525722413571613 5
3 6 9 4 0.609003554418884 6
3 6 9 5 0.23894310800540286 8
3 6 9 6 0.9075216830966228 9
3 6 9 7 0.14038520515338127 6
3 6 9 8 0.7145978689846049 6
3 6 9 9 0.9280232947461841 4
3 6 9 10 0.8761200306618759 8
3 6 10 1 0.26791876749281485 3
3 6 10 2 0.8667190879981765 9
3 6 10 3 0.5661558000676131 4
3 6 10 4 0.8446632332906288 8
3 6 10 5 0.6868832223684131 4
3 6 10 6 0.9549410274639687 1
3 6 10 7 0.5594886452559917 1
3 6 10 8 0.8279858236856538 1
3 6 10 9 0.18041632678781316 2
3 6 10 10 0.45084571278368524 9
3 6 11 1 0.0972026644802012 4
3 6 11 2 0.04632200293183386 3
3 6 11 3 0.6487793176152866 4
3 6 11 4 0.37400781679449246 4
3 6 11 5 0.05378412293560919 9
3 6 11 6 0.5293294072868169 2
3 6 11 7 0.15884042566564016 1
3 6 11 8 0.7830884306959793 7
3 6 11 9 0.712775980147888 6
3 6 11 10 0.434647004259732 5
3 6 12 1 0.42588157809402405 7
3 6 12 2 0.0670574163833263 4
3 6 12 3 0.37237040498409124 1
3 6 12 4 0.9352120941221341 8
3 6 12 5 0.7079836270870897 4
3 6 12 6 0.10596923165892769 9
3 6 12 7 0.7530823770298816 9
3 6 12 8 0.6102061918354067 9
3 6 12 9 0.6804847524143793 1
3 6 12 10 0.8902886142332779 7
3 6 13 1 0.21859325893406412 3
3 6 13 2 0.4133626891972447 6
3 6 13 3 0.08111889920876203 7
3 6 13 4 0.7102163506704372 4
3 6 13 5 0.5558382513332312 3
3 6 13 6 0.7773674878779834 5
3 6 13 7 0.5545882936240669 4
3 6 13 8 0.6985536132809697 4
3 6 13 9 0.05950533338388431 8
3 6 13 10 0.8121494985826958 6
3 6 14 1 0.7791807342350673 5
3 6 14 2 0.08875538672741512 7
3 6 14 3 0.5469446537095041 10
3 6 14 4 0.033722947136235915 9
3 6 14 5 0.6052900248962749 1
3 6 14 6 0.717685391659226 10
3 6 14 7 0.23120806846495057 7
3 6 14 8 0.5237145836266784 8
3 6 14 9 0.5078365362225852 2
3 6 14 10 0.980940989993193 1
3 6 15 1 0.5074301408709573 6
3 6 15 2 0.22089210227605927 1
3 6 15 3 0.7926834444047756 4
3 6 15 4 0.8199168984704304 4
3 6 15 5 0.05587834845851758 5
3 6 15 6 0.2349506145758532 5
3 6 15 7 0.010881023759459874 4
3 6 15 8 0.3594893403184999 9
3 6 15 9 0.09844074827350446 9
3 6 15 10 0.9834131986446353 3
3 6 16 1 0.669190789932448 4
3 6 16 2 0.14808070367299808 10
3 6 16 3 0.742037948136009 6
3 6 16 4 0.579730969685634 9
3 6 16 5 0.35832216438611897 8
3 6 16 6 0.24698536913083746 3
3 6 16 7 0.8245525565555294 7
3 6 16 8 0.44859396227175097 2
3 6 16 9 0.3501715235114632 6
3 6 16 10 0.6419185635485127 9
3 6 17 1 0.5277961962894244 6
3 6 17 2 0.9467241869512429 10
3 6 17 3 0.27396589886207523 7
3 6 17 4 0.7411761188005581 4
3 6 17 5 0.6320084665785544 3
3 6 17 6 0.6277911754955907 7
3 6 17 7 0.37180769187295193 6
3 6 17 8 0.6959568171328128 3
3 6 17 9 0.7925874361355391 10
3 6 17 10 0.5059288629853792 9
3 6 18 1 0.5529299991930609 10
3 6 18 2 0.31634669698216167 9
3 6 18 3 0.41149052753918647 4
3 6 18 4 0.7192666876895674 3
3 6 18 5 0.812317350922161 4
3 6 18 6 0.044023963228273844 3
3 6 18 7 0.20109956156456454 3
3 6 18 8 0.13704047658468343 6
3 6 18 9 0.5434068473777963 10
3 6 18 10 0.045875887706463 6
3 7 1 1 0.5016000526820427 5
3 7 1 2 0.28379538562116624 1
3 7 1 3 0.04075693091643329 8
3 7 1 4 0.957873402957441 3
3 7 1 5 0.6443915288928486 5
3 7 1 6 0.11942928262549612 5
